hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,day_of_week,month,is_weekend,is_workday,season_numeric,outdoor_temp,heating_demand_lag1,heating_demand_lag24,heating_demand_rolling_3h,heating_demand_rolling_24h,building_bungalow,building_detached,building_end_terrace,building_mid_terrace,building_semi_detached,heating_demand_kwh,datetime,building_type
0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,30.85800060973468,1.9548239272798291,34.15414510496976,9.639310345265956,True,False,False,False,False,71.6044347051746,2022-01-01 01:00:00,bungalow
0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,71.6044347051746,6.813110650577761,58.39152613812422,12.385103363969526,True,False,False,False,False,72.71214309946339,2022-01-01 02:00:00,bungalow
0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,5,1,1,0,0,13.0,72.71214309946339,11.741938763024644,72.42466881947504,14.93574877608463,True,False,False,False,False,72.95742865378716,2022-01-01 03:00:00,bungalow
0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,72.95742865378716,18.067944166179622,72.88368979460192,17.223813503766944,True,False,False,False,False,72.98149763055522,2022-01-01 04:00:00,bungalow
0.9659258262890683,0.25881904510252074,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,72.98149763055522,24.697353811622584,72.95957501667883,19.233915376853258,True,False,False,False,False,72.93979876569409,2022-01-01 05:00:00,bungalow
1.0,6.123233995736766e-17,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,72.93979876569409,31.247789709194624,72.96914976259576,20.973013842784233,True,False,False,False,False,72.98615289153797,2022-01-01 06:00:00,bungalow
0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,72.98615289153797,36.31287587087445,72.98132062462909,22.502394440525094,True,False,False,False,False,73.01801021665521,2022-01-01 07:00:00,bungalow
0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,73.01801021665521,0.0,66.42737858522258,24.722309967503204,True,False,False,False,False,53.27797264747458,2022-01-01 08:00:00,bungalow
0.7071067811865476,-0.7071067811865475,0.017213356155834685,0.9998518392091162,5,1,1,0,0,12.0,53.27797264747458,0.0,66.0407483082768,27.715070886699063,True,False,False,False,False,71.82626206070059,2022-01-01 09:00:00,bungalow
0.49999999999999994,-0.8660254037844387,0.017213356155834685,0.9998518392091162,5,1,1,0,0,13.0,71.82626206070059,0.0,65.39682924690713,30.676998096388488,True,False,False,False,False,71.08625303254624,2022-01-01 10:00:00,bungalow
0.258819045102521,-0.9659258262890682,0.017213356155834685,0.9998518392091162,5,1,1,0,0,13.0,71.08625303254624,0.0,70.97664707216566,33.59439085152391,True,False,False,False,False,70.01742612325015,2022-01-01 11:00:00,bungalow
