building_type,datetime,heating_demand_kwh,outdoor_temp,hour,day_of_week,month,day_of_year,is_weekend,is_workday,season_numeric,heating_demand_lag1,heating_demand_lag24,heating_demand_rolling_3h,heating_demand_rolling_24h,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
bungalow,2022-01-29 08:00:00,55.104529293700615,10.0,8,5,1,29,1,0,0,73.50127757655429,69.41082224687189,67.37299390871185,74.18644052881028,0.8660254037844387,-0.4999999999999998,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 09:00:00,73.64156570761207,11.0,9,5,1,29,1,0,0,55.104529293700615,76.53128763792174,67.41579085928899,74.06603544838072,0.7071067811865476,-0.7071067811865475,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 10:00:00,73.64867252002973,12.0,10,5,1,29,1,0,0,73.64156570761207,77.1467959631266,67.46492250711414,73.92028030491834,0.49999999999999994,-0.8660254037844387,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 11:00:00,73.04606718691318,12.0,11,5,1,29,1,0,0,73.64867252002973,77.19127577943836,73.445435138185,73.74756328022978,0.258819045102521,-0.9659258262890682,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 12:00:00,72.18910444152576,13.0,12,5,1,29,1,0,0,73.04606718691318,76.96297714353818,72.96128138282289,73.54865191764594,1.2246467991473532e-16,-1.0,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 13:00:00,71.19565331412278,11.0,13,5,1,29,1,0,0,72.18910444152576,76.53023416058514,72.14360831418725,73.32637771571001,-0.2588190451025208,-0.9659258262890683,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 14:00:00,69.89762953351297,11.0,14,5,1,29,1,0,0,71.19565331412278,76.04266711399859,71.09412909638716,73.07033448318977,-0.4999999999999997,-0.8660254037844388,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 15:00:00,69.14089699525192,10.0,15,5,1,29,1,0,0,69.89762953351297,75.72004399875959,70.07805994762923,72.79620335804363,-0.7071067811865471,-0.7071067811865479,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 16:00:00,68.55429742708466,9.0,16,5,1,29,1,0,0,69.14089699525192,75.6283912087577,69.19760798528318,72.50144945047391,-0.8660254037844385,-0.5000000000000004,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 17:00:00,69.0094288530498,8.0,17,5,1,29,1,0,0,68.55429742708466,75.72029127154431,68.90154109179547,72.22183018303664,-0.9659258262890683,-0.25881904510252063,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 18:00:00,70.73894783969105,7.0,18,5,1,29,1,0,0,69.0094288530498,75.93766133738974,69.4342247066085,72.00521712063254,-1.0,-1.8369701987210297e-16,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 19:00:00,72.63963722089503,7.0,19,5,1,29,1,0,0,70.73894783969105,76.19651457520366,70.79600463787862,71.85701389753633,-0.9659258262890684,0.2588190451025203,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 20:00:00,74.1216483475055,7.0,20,5,1,29,1,0,0,72.63963722089503,76.26612302526748,72.50007780269719,71.76766078596292,-0.8660254037844386,0.5000000000000001,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 21:00:00,74.97891781225316,6.0,21,5,1,29,1,0,0,74.1216483475055,76.12051279020545,73.91340112688455,71.72009432854823,-0.7071067811865477,0.7071067811865474,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 22:00:00,75.50097511060677,5.0,22,5,1,29,1,0,0,74.97891781225316,76.0891604417533,74.86718042345514,71.69558660641714,-0.5000000000000004,0.8660254037844384,0.47873384011578846,0.8779600847008882
bungalow,2022-01-29 23:00:00,75.9661512614978,5.0,23,5,1,29,1,0,0,75.50097511060677,76.04124582039773,75.48201472811924,71.69245766646297,-0.25881904510252157,0.9659258262890681,0.47873384011578846,0.8779600847008882
bungalow,2022-01-30 00:00:00,68.00281357428797,4.0,0,6,1,30,1,0,0,75.9661512614978,67.53737985920797,73.15664664879752,71.71185073792464,0.0,1.0,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 01:00:00,73.16615772627777,4.0,1,6,1,30,1,0,0,68.00281357428797,72.70477411600899,72.37837418735451,71.73107505501916,0.25881904510252074,0.9659258262890683,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 02:00:00,73.79831279850043,3.4,2,6,1,30,1,0,0,73.16615772627777,73.43229238255681,71.65576136635539,71.74632590568349,0.49999999999999994,0.8660254037844387,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 03:00:00,73.88757271428148,2.0,3,6,1,30,1,0,0,73.79831279850043,73.53158472437806,73.61734774635323,71.76115873859614,0.7071067811865476,0.7071067811865476,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 04:00:00,73.89016579118082,1.7,4,6,1,30,1,0,0,73.88757271428148,73.50517705709656,73.85868376798759,71.77719993584965,0.8660254037844386,0.5000000000000001,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 05:00:00,73.86767965539299,1.2,5,6,1,30,1,0,0,73.89016579118082,73.51920055817516,73.88180605361843,71.79171989823372,0.9659258262890683,0.25881904510252074,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 06:00:00,73.84167192280795,0.4,6,6,1,30,1,0,0,73.86767965539299,73.51317485588068,73.86650578979392,71.80540727602235,1.0,6.123233995736766e-17,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 07:00:00,73.79873982956585,0.0,7,6,1,30,1,0,0,73.84167192280795,73.50127757655429,73.83603046925559,71.8178015365645,0.9659258262890683,-0.25881904510252063,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 08:00:00,70.32248529469848,0.0,8,6,1,30,1,0,0,73.79873982956585,55.104529293700615,72.65429901569075,72.45188303660608,0.8660254037844387,-0.4999999999999998,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 09:00:00,77.13177935733901,0.3,9,6,1,30,1,0,0,70.32248529469848,73.64156570761207,73.75100149386778,72.59730860534471,0.7071067811865476,-0.7071067811865475,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 10:00:00,77.5787612636299,3.1,10,6,1,30,1,0,0,77.13177935733901,73.64867252002973,75.0110086385558,72.76106230299472,0.49999999999999994,-0.8660254037844387,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 11:00:00,77.44570669152519,6.0,11,6,1,30,1,0,0,77.5787612636299,73.04606718691318,77.38541577083137,72.94438061568688,0.258819045102521,-0.9659258262890682,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 12:00:00,76.93075870372705,6.0,12,6,1,30,1,0,0,77.44570669152519,72.18910444152576,77.31840888629405,73.1419495432786,1.2246467991473532e-16,-1.0,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 13:00:00,76.17963109863751,7.0,13,6,1,30,1,0,0,76.93075870372705,71.19565331412278,76.85203216462992,73.34961528430004,-0.2588190451025208,-0.9659258262890683,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 14:00:00,75.50277003247884,7.0,14,6,1,30,1,0,0,76.17963109863751,69.89762953351297,76.20438661161447,73.58316280509028,-0.4999999999999997,-0.8660254037844388,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 15:00:00,74.97752720158216,6.0,15,6,1,30,1,0,0,75.50277003247884,69.14089699525192,75.55330944423285,73.82635573035405,-0.7071067811865471,-0.7071067811865479,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 16:00:00,74.94892331005981,6.0,16,6,1,30,1,0,0,74.97752720158216,68.55429742708466,75.14307351470694,74.092798475478,-0.8660254037844385,-0.5000000000000004,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 17:00:00,75.39490332554958,6.0,17,6,1,30,1,0,0,74.94892331005981,69.0094288530498,75.10711794573052,74.35885991183217,-0.9659258262890683,-0.25881904510252063,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 18:00:00,75.88402515112486,6.0,18,6,1,30,1,0,0,75.39490332554958,70.73894783969105,75.4092839289114,74.57323813314191,-1.0,-1.8369701987210297e-16,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 19:00:00,76.20671028341187,6.0,19,6,1,30,1,0,0,75.88402515112486,72.63963722089503,75.8285462533621,74.72186617741345,-0.9659258262890684,0.2588190451025203,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 20:00:00,76.39661735477499,6.0,20,6,1,30,1,0,0,76.20671028341187,74.1216483475055,76.16245092977057,74.81665655271634,-0.8660254037844386,0.5000000000000001,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 21:00:00,76.50686097260403,7.0,21,6,1,30,1,0,0,76.39661735477499,74.97891781225316,76.37006287026362,74.8803208510643,-0.7071067811865477,0.7071067811865474,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 22:00:00,76.54312827892588,7.0,22,6,1,30,1,0,0,76.50686097260403,75.50097511060677,76.48220220210163,74.92374389974427,-0.5000000000000004,0.8660254037844384,0.49377555015997715,0.869589389346611
bungalow,2022-01-30 23:00:00,76.48003986646333,6.0,23,6,1,30,1,0,0,76.54312827892588,75.9661512614978,76.51000970599775,74.94515592495115,-0.25881904510252157,0.9659258262890681,0.49377555015997715,0.869589389346611
bungalow,2022-01-31 00:00:00,68.13665444436492,6.0,0,0,1,31,0,1,0,76.48003986646333,68.00281357428797,73.71994086325138,74.95073262787103,0.0,1.0,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 01:00:00,73.2398016520846,6.0,1,0,1,31,0,1,0,68.13665444436492,73.16615772627777,72.61883198763762,74.95380112477964,0.25881904510252074,0.9659258262890683,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 02:00:00,73.8127471169887,6.0,2,0,1,31,0,1,0,73.2398016520846,73.79831279850043,71.7297344044794,74.95440255471665,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 03:00:00,73.89025890864473,5.0,3,0,1,31,0,1,0,73.8127471169887,73.88757271428148,73.64760255923933,74.95451447948179,0.7071067811865476,0.7071067811865476,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 04:00:00,73.90091717245215,5.0,4,0,1,31,0,1,0,73.89025890864473,73.89016579118082,73.86797439936187,74.95496245370143,0.8660254037844386,0.5000000000000001,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 05:00:00,73.89885237715934,5.0,5,0,1,31,0,1,0,73.90091717245215,73.86767965539299,73.89667615275208,74.95626131710836,0.9659258262890683,0.25881904510252074,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 06:00:00,73.89341157692209,5.0,6,0,1,31,0,1,0,73.89885237715934,73.84167192280795,73.89772704217786,74.95841713602978,1.0,6.123233995736766e-17,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 07:00:00,73.88022164537863,4.0,7,0,1,31,0,1,0,73.89341157692209,73.79873982956585,73.89082853315335,74.96181221168865,0.9659258262890683,-0.25881904510252063,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 08:00:00,68.81742691884898,4.0,8,0,1,31,0,1,0,73.88022164537863,70.32248529469848,72.19702004704989,74.89910144602825,0.8660254037844387,-0.4999999999999998,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 09:00:00,76.68958641559162,5.0,9,0,1,31,0,1,0,68.81742691884898,77.13177935733901,73.12907832660642,74.88067674012211,0.7071067811865476,-0.7071067811865475,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 10:00:00,77.255289201685,6.0,10,0,1,31,0,1,0,76.68958641559162,77.5787612636299,74.2541008453752,74.86719873754107,0.49999999999999994,-0.8660254037844387,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 11:00:00,77.22933851860546,6.0,11,0,1,31,0,1,0,77.255289201685,77.44570669152519,77.05807137862736,74.85818339700276,0.258819045102521,-0.9659258262890682,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 12:00:00,77.03309160446145,7.0,12,0,1,31,0,1,0,77.22933851860546,76.93075870372705,77.17257310825063,74.86244726786668,1.2246467991473532e-16,-1.0,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 13:00:00,76.81486078400376,7.0,13,0,1,31,0,1,0,77.03309160446145,76.17963109863751,77.02576363569021,74.88891517142362,-0.2588190451025208,-0.9659258262890683,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 14:00:00,76.57008034391441,7.0,14,0,1,31,0,1,0,76.81486078400376,75.50277003247884,76.8060109107932,74.9333864344001,-0.4999999999999997,-0.8660254037844388,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 15:00:00,76.43952198335326,7.0,15,0,1,31,0,1,0,76.57008034391441,74.97752720158216,76.6081543704238,74.99430288364056,-0.7071067811865471,-0.7071067811865479,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 16:00:00,76.46216617293591,6.9,16,0,1,31,0,1,0,76.43952198335326,74.94892331005981,76.49058950006786,75.05735466959372,-0.8660254037844385,-0.5000000000000004,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 17:00:00,76.65889194567403,5.0,17,0,1,31,0,1,0,76.46216617293591,75.39490332554958,76.52019336732106,75.11002086209892,-0.9659258262890683,-0.25881904510252063,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 18:00:00,76.97008675053524,5.0,18,0,1,31,0,1,0,76.65889194567403,75.88402515112486,76.69704828971506,75.15527342874101,-1.0,-1.8369701987210297e-16,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 19:00:00,77.29761956148137,5.2,19,0,1,31,0,1,0,76.97008675053524,76.20671028341187,76.97553275256355,75.20072798199392,-0.9659258262890684,0.2588190451025203,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 20:00:00,77.44975373069953,5.8,20,0,1,31,0,1,0,77.29761956148137,76.39661735477499,77.23915334757204,75.2446086643241,-0.8660254037844386,0.5000000000000001,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 21:00:00,77.48937621256405,4.7,21,0,1,31,0,1,0,77.44975373069953,76.50686097260403,77.41224983491499,75.28554679932243,-0.7071067811865477,0.7071067811865474,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 22:00:00,77.50497442663293,3.4,22,0,1,31,0,1,0,77.48937621256405,76.54312827892588,77.48136812329884,75.32562372214356,-0.5000000000000004,0.8660254037844384,0.5086709438521044,0.8609610158889943
bungalow,2022-01-31 23:00:00,77.61610291823597,2.0,23,0,1,31,0,1,0,77.50497442663293,76.48003986646333,77.53681785247765,75.37295968263409,-0.25881904510252157,0.9659258262890681,0.5086709438521044,0.8609610158889943
detached,2022-01-01 01:00:00,143.07379016175798,12.0,1,5,1,1,1,0,0,0.0,0.0,47.69126338725269,11.931169312240433,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162
detached,2022-01-01 02:00:00,142.8768776440881,12.0,2,5,1,1,1,0,0,143.07379016175798,0.0,95.31688926861538,17.88437254741077,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
detached,2022-01-01 03:00:00,142.67608073793244,13.0,3,5,1,1,1,0,0,142.8768776440881,0.0,142.8755828479262,23.82920924482462,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162
detached,2022-01-01 04:00:00,142.51088036614155,12.0,4,5,1,1,1,0,0,142.67608073793244,0.0,142.6879462493874,29.767162593413854,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162
detached,2022-01-01 05:00:00,142.35117654272926,12.0,5,5,1,1,1,0,0,142.51088036614155,0.0,142.51271254893445,35.69846161602757,0.9659258262890683,0.25881904510252074,0.017213356155834685,0.9998518392091162
detached,2022-01-01 06:00:00,142.39553959965463,12.0,6,5,1,1,1,0,0,142.35117654272926,0.0,142.41919883617516,41.63160909934651,1.0,6.123233995736766e-17,0.017213356155834685,0.9998518392091162
detached,2022-01-01 07:00:00,142.48065126701923,12.0,7,5,1,1,1,0,0,142.39553959965463,0.0,142.40912246980108,47.56830290213898,0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162
detached,2022-01-01 08:00:00,142.55714667169136,12.0,8,5,1,1,1,0,0,142.48065126701923,0.0,142.4777791794551,53.50818401345945,0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162
detached,2022-01-01 09:00:00,117.76953466354512,12.0,9,5,1,1,1,0,0,142.55714667169136,19.960106602242934,134.2691108674186,57.583576849347054,0.7071067811865476,-0.7071067811865475,0.017213356155834685,0.9998518392091162
detached,2022-01-01 10:00:00,131.43263086848023,13.0,10,5,1,1,1,0,0,117.76953466354512,37.73568640624776,130.58643740123895,61.487616201940064,0.49999999999999994,-0.8660254037844387,0.017213356155834685,0.9998518392091162
detached,2022-01-01 11:00:00,134.74199986322995,13.0,11,5,1,1,1,0,0,131.43263086848023,42.87032634331658,127.98138846508512,65.31560259860312,0.258819045102521,-0.9659258262890682,0.017213356155834685,0.9998518392091162
detached,2022-01-01 12:00:00,135.7658784312846,13.0,12,5,1,1,1,0,0,134.74199986322995,42.708153980205125,133.9801697209983,69.19300778406476,1.2246467991473532e-16,-1.0,0.017213356155834685,0.9998518392091162
detached,2022-01-01 13:00:00,136.0981889420887,13.0,13,5,1,1,1,0,0,135.7658784312846,0.0,135.53535574553447,74.8637656566518,-0.2588190451025208,-0.9659258262890683,0.017213356155834685,0.9998518392091162
detached,2022-01-01 14:00:00,136.2057909852437,13.0,14,5,1,1,1,0,0,136.0981889420887,0.0,136.02328611953905,80.53900694770361,-0.4999999999999997,-0.8660254037844388,0.017213356155834685,0.9998518392091162
detached,2022-01-01 15:00:00,136.22958057465578,13.0,15,5,1,1,1,0,0,136.2057909852437,0.0,136.1778535006628,86.21523947164762,-0.7071067811865471,-0.7071067811865479,0.017213356155834685,0.9998518392091162
detached,2022-01-01 16:00:00,136.24607561759174,13.0,16,5,1,1,1,0,0,136.22958057465578,0.0,136.2271490591638,91.89215928904726,-0.8660254037844385,-0.5000000000000004,0.017213356155834685,0.9998518392091162
detached,2022-01-01 17:00:00,73.99883629761398,12.0,17,5,1,1,1,0,0,136.24607561759174,0.0,115.49149749662052,94.97544413478118,-0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162
detached,2022-01-01 18:00:00,137.64870824790256,12.0,18,5,1,1,1,0,0,73.99883629761398,0.0,115.96454005436946,100.71080697844378,-1.0,-1.8369701987210297e-16,0.017213356155834685,0.9998518392091162
detached,2022-01-01 19:00:00,139.02529039933614,12.0,19,5,1,1,1,0,0,137.64870824790256,0.0,116.89094498161758,106.50352741174946,-0.9659258262890684,0.2588190451025203,0.017213356155834685,0.9998518392091162
detached,2022-01-01 20:00:00,140.12248387071506,12.0,20,5,1,1,1,0,0,139.02529039933614,0.0,138.93216083931796,112.34196423969593,-0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162
detached,2022-01-01 21:00:00,140.9371328720233,11.0,21,5,1,1,1,0,0,140.12248387071506,0.0,140.02830238069154,118.21434477603022,-0.7071067811865477,0.7071067811865474,0.017213356155834685,0.9998518392091162
detached,2022-01-01 22:00:00,141.58981598358505,10.0,22,5,1,1,1,0,0,140.9371328720233,0.0,140.88314424210785,124.11392044201294,-0.5000000000000004,0.8660254037844384,0.017213356155834685,0.9998518392091162
detached,2022-01-01 23:00:00,142.2664802879411,11.0,23,5,1,1,1,0,0,141.58981598358505,0.0,141.5978097145165,130.04169045401048,-0.25881904510252157,0.9659258262890681,0.017213356155834685,0.9998518392091162
detached,2022-01-02 00:00:00,142.89055264786205,10.0,0,6,1,2,1,0,0,142.2664802879411,0.0,142.2489496397961,135.99546348100475,0.0,1.0,0.03442161162274574,0.9994074007397048
detached,2022-01-02 01:00:00,143.22868136048734,10.0,1,6,1,2,1,0,0,142.89055264786205,143.07379016175798,142.79523809876352,136.0019172809518,0.25881904510252074,0.9659258262890683,0.03442161162274574,0.9994074007397048
detached,2022-01-02 02:00:00,143.32511781350198,10.0,2,6,1,2,1,0,0,143.22868136048734,142.8768776440881,143.14811727395048,136.02059395467737,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
detached,2022-01-02 03:00:00,143.3881843791235,11.0,3,6,1,2,1,0,0,143.32511781350198,142.67608073793244,143.3139945177043,136.050264939727,0.7071067811865476,0.7071067811865476,0.03442161162274574,0.9994074007397048
detached,2022-01-02 04:00:00,143.41067333731317,11.0,4,6,1,2,1,0,0,143.3881843791235,142.51088036614155,143.37465850997955,136.08775631352583,0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048
detached,2022-01-02 05:00:00,143.32404359460375,9.0,5,6,1,2,1,0,0,143.41067333731317,142.35117654272926,143.3743004370135,136.12829244068723,0.9659258262890683,0.25881904510252074,0.03442161162274574,0.9994074007397048
detached,2022-01-02 06:00:00,143.3379768327671,9.0,6,6,1,2,1,0,0,143.32404359460375,142.39553959965463,143.35756458822803,136.1675606587336,1.0,6.123233995736766e-17,0.03442161162274574,0.9994074007397048
detached,2022-01-02 07:00:00,143.69594042591456,8.0,7,6,1,2,1,0,0,143.3379768327671,142.48065126701923,143.45265361776183,136.2181977070209,0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048
detached,2022-01-02 08:00:00,144.1761728840313,8.0,8,6,1,2,1,0,0,143.69594042591456,142.55714667169136,143.7366967142377,136.28565713253508,0.8660254037844387,-0.4999999999999998,0.03442161162274574,0.9994074007397048
detached,2022-01-02 09:00:00,119.1558397666342,9.0,9,6,1,2,1,0,0,144.1761728840313,117.76953466354512,135.67598435886006,136.3434198451638,0.7071067811865476,-0.7071067811865475,0.03442161162274574,0.9994074007397048
detached,2022-01-02 10:00:00,132.38930095931912,9.0,10,6,1,2,1,0,0,119.1558397666342,131.43263086848023,131.90710453666156,136.38328109894874,0.49999999999999994,-0.8660254037844387,0.03442161162274574,0.9994074007397048
detached,2022-01-02 11:00:00,135.07206694349338,10.0,11,6,1,2,1,0,0,132.38930095931912,134.74199986322995,128.87240255648226,136.39703389395973,0.258819045102521,-0.9659258262890682,0.03442161162274574,0.9994074007397048
detached,2022-01-02 12:00:00,135.85113479493194,10.0,12,6,1,2,1,0,0,135.07206694349338,135.7658784312846,134.4375008992482,136.40058624244503,1.2246467991473532e-16,-1.0,0.03442161162274574,0.9994074007397048
detached,2022-01-02 13:00:00,136.12414837781728,10.0,13,6,1,2,1,0,0,135.85113479493194,136.0981889420887,135.68245003874756,136.40166788560038,-0.2588190451025208,-0.9659258262890683,0.03442161162274574,0.9994074007397048
detached,2022-01-02 14:00:00,136.21443111210897,10.0,14,6,1,2,1,0,0,136.12414837781728,136.2057909852437,136.06323809495277,136.40202789088642,-0.4999999999999997,-0.8660254037844388,0.03442161162274574,0.9994074007397048
detached,2022-01-02 15:00:00,136.22621050155496,9.0,15,6,1,2,1,0,0,136.21443111210897,136.22958057465578,136.18826333049375,136.4018874711739,-0.7071067811865471,-0.7071067811865479,0.03442161162274574,0.9994074007397048
detached,2022-01-02 16:00:00,136.24193899030743,8.0,16,6,1,2,1,0,0,136.22621050155496,136.24607561759174,136.22752686799046,136.40171511170374,-0.8660254037844385,-0.5000000000000004,0.03442161162274574,0.9994074007397048
detached,2022-01-02 17:00:00,108.09035128749787,8.0,17,6,1,2,1,0,0,136.24193899030743,73.99883629761398,126.85283359312011,137.8221949029489,-0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048
detached,2022-01-02 18:00:00,139.84447090443774,8.0,18,6,1,2,1,0,0,108.09035128749787,137.64870824790256,128.05892039408104,137.91368501363783,-1.0,-1.8369701987210297e-16,0.03442161162274574,0.9994074007397048
detached,2022-01-02 19:00:00,141.6560589773921,8.0,19,6,1,2,1,0,0,139.84447090443774,139.02529039933614,129.8636270564426,138.02330037105685,-0.9659258262890684,0.2588190451025203,0.03442161162274574,0.9994074007397048
detached,2022-01-02 20:00:00,143.08248978950024,8.0,20,6,1,2,1,0,0,141.6560589773921,140.12248387071506,141.5276732237767,138.14663395100624,-0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048
detached,2022-01-02 21:00:00,143.91974573106043,9.0,21,6,1,2,1,0,0,143.08248978950024,140.9371328720233,142.8860981659843,138.27090948679944,-0.7071067811865477,0.7071067811865474,0.03442161162274574,0.9994074007397048
detached,2022-01-02 22:00:00,144.39083980527326,8.0,22,6,1,2,1,0,0,143.91974573106043,141.58981598358505,143.797691775278,138.38761881270312,-0.5000000000000004,0.8660254037844384,0.03442161162274574,0.9994074007397048
detached,2022-01-02 23:00:00,144.60379992495578,9.0,23,6,1,2,1,0,0,144.39083980527326,142.2664802879411,144.30479515376317,138.48500713091207,-0.25881904510252157,0.9659258262890681,0.03442161162274574,0.9994074007397048
detached,2022-01-03 00:00:00,144.76813206935734,9.0,0,0,1,3,0,1,0,144.60379992495578,142.89055264786205,144.58759059986215,138.56323960680768,0.0,1.0,0.051619667223253764,0.998666816288476
detached,2022-01-03 01:00:00,144.79646356856534,9.0,1,0,1,3,0,1,0,144.76813206935734,143.22868136048734,144.72279852095951,138.62856386547762,0.25881904510252074,0.9659258262890683,0.051619667223253764,0.998666816288476
detached,2022-01-03 02:00:00,144.6751429781171,9.0,2,0,1,3,0,1,0,144.79646356856534,143.32511781350198,144.74657953867992,138.68481491400323,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
detached,2022-01-03 03:00:00,144.58763505468562,8.0,3,0,1,3,0,1,0,144.6751429781171,143.3881843791235,144.6864138671227,138.734792025485,0.7071067811865476,0.7071067811865476,0.051619667223253764,0.998666816288476
detached,2022-01-03 04:00:00,144.5664782822207,8.0,4,0,1,3,0,1,0,144.58763505468562,143.41067333731317,144.60975210500783,138.78295056485615,0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476
detached,2022-01-03 05:00:00,144.69856102579598,8.0,5,0,1,3,0,1,0,144.5664782822207,143.32404359460375,144.61755812090078,138.84022212448917,0.9659258262890683,0.25881904510252074,0.051619667223253764,0.998666816288476
detached,2022-01-03 06:00:00,144.95393518994595,8.0,6,0,1,3,0,1,0,144.69856102579598,143.3379768327671,144.73965816598755,138.90755372270493,1.0,6.123233995736766e-17,0.051619667223253764,0.998666816288476
detached,2022-01-03 07:00:00,145.1122214699012,7.0,7,0,1,3,0,1,0,144.95393518994595,143.69594042591456,144.92157256188105,138.96656543287105,0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476
detached,2022-01-03 08:00:00,145.2308351639687,7.0,8,0,1,3,0,1,0,145.1122214699012,144.1761728840313,145.0989972746053,139.0105096945351,0.8660254037844387,-0.4999999999999998,0.051619667223253764,0.998666816288476
detached,2022-01-03 09:00:00,118.28450378876585,7.0,9,0,1,3,0,1,0,145.2308351639687,119.1558397666342,136.20918680754525,138.97420402879058,0.7071067811865476,-0.7071067811865475,0.051619667223253764,0.998666816288476
detached,2022-01-03 10:00:00,131.9448088125085,8.0,10,0,1,3,0,1,0,118.28450378876585,132.38930095931912,131.82004925508105,138.9556835226735,0.49999999999999994,-0.8660254037844387,0.051619667223253764,0.998666816288476
detached,2022-01-03 11:00:00,134.53095311560338,9.0,11,0,1,3,0,1,0,131.9448088125085,135.07206694349338,128.25342190562594,138.93313711317805,0.258819045102521,-0.9659258262890682,0.051619667223253764,0.998666816288476
detached,2022-01-03 12:00:00,135.50102791093036,9.0,12,0,1,3,0,1,0,134.53095311560338,135.85113479493194,133.99226327968077,138.91854932634467,1.2246467991473532e-16,-1.0,0.051619667223253764,0.998666816288476
detached,2022-01-03 13:00:00,135.90508726836532,9.0,13,0,1,3,0,1,0,135.50102791093036,136.12414837781728,135.3123560982997,138.9094217801175,-0.2588190451025208,-0.9659258262890683,0.051619667223253764,0.998666816288476
