Date/Time,DISTRICT HEATING LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Inlet Mass Flow Rate [kg/s](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Outlet Temperature [C](Hourly),MAINZONE BASEBOARD:Baseboard Hot Water Energy [J](Hourly),MAINZONE BASEBOARD:Baseboard Total Heating Rate [W](Hourly),DISTRICT HEATING PUMP:Pump Electricity Rate [W](Hourly) ,timestamp,DryBulbTemp,RelHumidity,WindSpeed,DirectNormRad,DiffuseHorzRad,TotalSkyCover
 01/08  09:00:00,12997.966557579954,0.09832,60.0,3314091.8241164903,920.5810622545806,120.0,2009-01-08 09:00:00,7.0,93.0,9.3,0.0,8.0,9.0
 01/08  10:00:00,13690.873427199616,0.09832,60.0,2813230.2445455263,781.4528457070907,120.0,2009-01-08 10:00:00,7.0,100.0,8.8,0.0,11.0,9.0
 01/08  11:00:00,14043.506946095204,0.09832,60.0,2533416.742552334,703.726872931204,120.0,2009-01-08 11:00:00,8.0,93.0,8.8,0.0,17.0,9.0
 01/08  12:00:00,14224.214341002747,0.09832,60.0,2274271.430955594,631.7420641543317,120.0,2009-01-08 12:00:00,8.0,100.0,9.3,0.0,23.0,10.0
 01/08  13:00:00,14277.50021988872,0.09832,60.0,2073416.636442336,575.9490656784267,120.0,2009-01-08 13:00:00,7.0,87.0,6.2,7.0,24.0,9.0
 01/08  14:00:00,14285.836481891296,0.09832,60.0,2061755.657874429,572.7099049651191,120.0,2009-01-08 14:00:00,8.5,93.0,4.1,23.0,26.0,3.0
 01/08  15:00:00,14275.837190765427,0.09832,60.0,1897837.3562384609,527.1770433995725,120.0,2009-01-08 15:00:00,6.0,93.0,5.7,0.0,20.0,3.0
 01/08  16:00:00,14242.180091236633,0.09832,60.0,2072120.6843837672,575.5890789954909,120.0,2009-01-08 16:00:00,6.0,87.0,5.7,0.0,7.0,5.0
 01/08  17:00:00,14328.722799652774,0.09832,60.0,2397366.189552658,665.935052653516,120.0,2009-01-08 17:00:00,6.0,87.0,4.6,0.0,0.0,9.0
 01/08  18:00:00,0.0,0.0,24.97086633289933,0.0,0.0,0.0,2009-01-08 18:00:00,5.0,81.0,5.7,0.0,0.0,3.0
 01/08  19:00:00,0.0,0.0,24.97086633289933,0.0,0.0,0.0,2009-01-08 19:00:00,5.0,81.0,7.7,0.0,0.0,5.0
 01/08  20:00:00,0.0,0.0,24.97086633289933,0.0,0.0,0.0,2009-01-08 20:00:00,4.0,81.0,6.2,0.0,0.0,3.0
 01/08  21:00:00,0.0,0.0,24.97086633289933,0.0,0.0,0.0,2009-01-08 21:00:00,4.3,87.0,5.1,0.0,0.0,5.0
 01/08  22:00:00,0.0,0.0,24.97086633289933,0.0,0.0,0.0,2009-01-08 22:00:00,4.1,87.0,7.2,0.0,0.0,5.0
 01/08  23:00:00,13177.143073540034,0.0901266666666666,57.080905527741606,1885365.4929084384,523.7126369190106,110.0,2009-01-08 23:00:00,3.0,87.0,7.7,0.0,0.0,5.0
 01/08  24:00:00,0.0,0.0,24.99969657102274,0.0,0.0,0.0,2009-01-09 00:00:00,3.0,87.0,8.2,0.0,0.0,5.0
 01/09  01:00:00,14158.455770158054,0.09832,60.0,774676.1626274298,215.1878229520639,120.0,2009-01-09 01:00:00,3.0,87.0,5.1,0.0,0.0,9.0
 01/09  02:00:00,13845.023215404044,0.09832,60.0,1065944.999278996,296.0958331330544,120.0,2009-01-09 02:00:00,3.0,87.0,7.2,0.0,0.0,9.0
 01/09  03:00:00,13664.896181335236,0.09832,60.0,1240890.0218498656,344.6916727360737,120.0,2009-01-09 03:00:00,3.0,81.0,6.2,0.0,0.0,3.0
 01/09  04:00:00,13577.70736125179,0.09832,60.0,1365662.1575210197,379.3505993113943,120.0,2009-01-09 04:00:00,3.4,87.0,5.7,0.0,0.0,5.0
 01/09  05:00:00,13547.18615119942,0.09832,60.0,1423284.3854990352,395.356773749732,120.0,2009-01-09 05:00:00,3.0,87.0,4.1,0.0,0.0,5.0
 01/09  06:00:00,13549.366320360512,0.09832,60.0,1516182.2762232025,421.161743395334,120.0,2009-01-09 06:00:00,3.3,87.0,4.1,0.0,0.0,3.0
 01/09  07:00:00,0.0,0.0,26.974485583412136,0.0,0.0,0.0,2009-01-09 07:00:00,2.9,93.0,4.6,0.0,0.0,3.0
 01/09  08:00:00,8969.7038750013,0.0749104761904762,53.47048305483033,3136804.1743222573,871.3344928672936,91.42857142857144,2009-01-09 08:00:00,2.0,87.0,4.6,0.0,0.0,9.0
 01/09  09:00:00,12928.638601103015,0.09832,60.0,4130471.459629528,1147.3531832304243,120.0,2009-01-09 09:00:00,2.0,87.0,4.6,131.0,23.0,9.0
 01/09  10:00:00,13814.983874646545,0.09832,60.0,2713288.809456583,753.6913359601621,120.0,2009-01-09 10:00:00,3.0,81.0,6.2,279.0,51.0,3.0
 01/09  11:00:00,13783.32324065143,0.09832,60.0,747240.3804750801,207.56677235418888,120.0,2009-01-09 11:00:00,5.0,81.0,6.2,319.0,74.0,3.0
 01/09  12:00:00,0.0,0.0,27.14862514705166,0.0,0.0,0.0,2009-01-09 12:00:00,6.0,75.0,7.7,429.0,73.0,3.0
 01/09  13:00:00,0.0,0.0,27.14862514705166,0.0,0.0,0.0,2009-01-09 13:00:00,7.0,76.0,5.1,456.0,66.0,3.0
 01/09  14:00:00,0.0,0.0,27.14862514705166,0.0,0.0,0.0,2009-01-09 14:00:00,7.0,76.0,7.2,323.0,58.0,9.0
 01/09  15:00:00,0.0,0.0,27.14862514705166,0.0,0.0,0.0,2009-01-09 15:00:00,6.0,81.0,4.6,234.0,33.0,9.0
 01/09  16:00:00,0.0,0.0,27.14862514705166,0.0,0.0,0.0,2009-01-09 16:00:00,6.0,75.0,5.7,0.0,10.0,9.0
 01/09  17:00:00,2239.472334722687,0.0163866666666666,32.62385428920972,4838.321254944554,1.3439781263734871,20.0,2009-01-09 17:00:00,5.0,81.0,5.1,0.0,0.0,9.0
 01/09  18:00:00,0.0,0.0,27.453284521215096,0.0,0.0,0.0,2009-01-09 18:00:00,4.0,87.0,4.6,0.0,0.0,9.0
 01/09  19:00:00,0.0,0.0,27.453284521215096,0.0,0.0,0.0,2009-01-09 19:00:00,4.0,87.0,3.6,0.0,0.0,9.0
 01/09  20:00:00,0.0,0.0,27.453284521215096,0.0,0.0,0.0,2009-01-09 20:00:00,4.0,87.0,4.1,0.0,0.0,3.0
 01/09  21:00:00,0.0,0.0,27.453284521215096,0.0,0.0,0.0,2009-01-09 21:00:00,4.0,87.0,4.6,0.0,0.0,9.0
 01/09  22:00:00,0.0,0.0,27.453284521215096,0.0,0.0,0.0,2009-01-09 22:00:00,4.0,87.0,4.1,0.0,0.0,3.0
 01/09  23:00:00,8870.003325723512,0.0655466666666666,49.15109484040503,826610.0680208227,229.6139077835619,80.00000000000001,2009-01-09 23:00:00,3.0,93.0,3.1,0.0,0.0,5.0
 01/09  24:00:00,0.0,0.0,27.71751464475764,0.0,0.0,0.0,2009-01-10 00:00:00,3.0,93.0,2.6,0.0,0.0,9.0
 01/10  01:00:00,8713.737784797364,0.0655466666666666,49.23917154825255,247448.05773556657,68.73557159321292,80.0,2009-01-10 01:00:00,2.9,93.0,0.5,0.0,0.0,5.0
 01/10  02:00:00,12722.096900344028,0.09832,60.0,729953.3726357669,202.76482573215745,120.0,2009-01-10 02:00:00,3.0,93.0,1.5,0.0,0.0,3.0
 01/10  03:00:00,12508.275365828413,0.09832,60.0,1001186.837910992,278.10745497527563,120.0,2009-01-10 03:00:00,3.0,93.0,2.6,0.0,0.0,5.0
 01/10  04:00:00,12446.658129861216,0.09832,60.0,1183926.132673466,328.8683701870739,120.0,2009-01-10 04:00:00,3.0,93.0,1.5,0.0,0.0,5.0
 01/10  05:00:00,12477.500191569176,0.09832,60.0,1282252.6067001892,356.1812796389415,120.0,2009-01-10 05:00:00,4.0,93.0,2.6,0.0,0.0,3.0
 01/10  06:00:00,12521.374925736172,0.09832,60.0,1230039.603760613,341.67766771128123,120.0,2009-01-10 06:00:00,4.0,93.0,2.1,0.0,0.0,10.0
 01/10  07:00:00,0.0,0.0,29.529301787904437,0.0,0.0,0.0,2009-01-10 07:00:00,4.0,93.0,2.6,0.0,0.0,10.0
 01/10  08:00:00,9074.665780905008,0.0764711111111111,53.83909582316623,2375808.8587546125,659.9469052096143,93.33333333333331,2009-01-10 08:00:00,4.0,93.0,3.1,0.0,0.0,10.0
 01/10  09:00:00,12550.029555443003,0.09832,60.0,3414913.1075291685,948.586974313658,120.0,2009-01-10 09:00:00,4.0,93.0,3.6,10.0,12.0,10.0
 01/10  10:00:00,13442.630905606413,0.09832,60.0,3015241.516302154,837.5670878617094,120.0,2009-01-10 10:00:00,6.0,87.0,3.1,24.0,33.0,9.0
 01/10  11:00:00,13894.624091226398,0.09832,60.0,2433652.658420751,676.0146273390975,120.0,2009-01-10 11:00:00,7.0,81.0,4.6,24.0,48.0,8.0
 01/10  12:00:00,14010.013494291014,0.09832,60.0,1897173.3683646736,526.9926023235206,120.0,2009-01-10 12:00:00,7.0,81.0,5.7,12.0,49.0,3.0
 01/10  13:00:00,13967.687912291338,0.09832,60.0,1698259.0695864037,471.7386304406676,120.0,2009-01-10 13:00:00,7.0,87.0,4.1,3.0,40.0,5.0
 01/10  14:00:00,13909.8271318996,0.09832,60.0,1722879.02442871,478.5775067857528,120.0,2009-01-10 14:00:00,7.0,87.0,3.6,1.0,28.0,9.0
 01/10  15:00:00,13882.47533644222,0.09832,60.0,1794802.8932926962,498.5563592479712,120.0,2009-01-10 15:00:00,7.0,87.0,4.6,1.0,15.0,9.0
 01/10  16:00:00,13892.615445371835,0.09832,60.0,1893277.035129306,525.9102875359182,120.0,2009-01-10 16:00:00,7.0,87.0,4.1,0.0,3.0,9.0
 01/10  17:00:00,13950.212501262786,0.09832,60.0,2064348.3319701669,573.4300922139352,120.0,2009-01-10 17:00:00,7.0,93.0,5.1,0.0,0.0,9.0
 01/10  18:00:00,0.0,0.0,25.930834489762837,0.0,0.0,0.0,2009-01-10 18:00:00,7.0,93.0,4.6,0.0,0.0,9.0
 01/10  19:00:00,0.0,0.0,25.930834489762837,0.0,0.0,0.0,2009-01-10 19:00:00,7.0,93.0,5.7,0.0,0.0,9.0
 01/10  20:00:00,0.0,0.0,25.930834489762837,0.0,0.0,0.0,2009-01-10 20:00:00,7.0,100.0,6.7,0.0,0.0,9.0
 01/10  21:00:00,0.0,0.0,25.930834489762837,0.0,0.0,0.0,2009-01-10 21:00:00,8.0,93.0,6.2,0.0,0.0,9.0
 01/10  22:00:00,0.0,0.0,25.930834489762837,0.0,0.0,0.0,2009-01-10 22:00:00,8.0,93.0,5.1,0.0,0.0,9.0
 01/10  23:00:00,6930.985015814759,0.04916,42.965417244881415,300704.8962773905,83.5291378548307,60.00000000000001,2009-01-10 23:00:00,8.0,100.0,4.6,0.0,0.0,9.0
 01/10  24:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 00:00:00,8.0,100.0,5.7,0.0,0.0,9.0
 01/11  01:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 01:00:00,9.0,93.0,5.7,0.0,0.0,9.0
 01/11  02:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 02:00:00,9.0,93.0,5.7,0.0,0.0,9.0
 01/11  03:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 03:00:00,9.0,93.0,5.1,0.0,0.0,9.0
 01/11  04:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 04:00:00,9.0,93.0,4.6,0.0,0.0,9.0
 01/11  05:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 05:00:00,9.0,100.0,4.1,0.0,0.0,9.0
 01/11  06:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 06:00:00,9.0,100.0,2.6,0.0,0.0,9.0
 01/11  07:00:00,0.0,0.0,26.5504353883417,0.0,0.0,0.0,2009-01-11 07:00:00,8.0,100.0,3.1,0.0,0.0,9.0
 01/11  08:00:00,10284.017754075214,0.07374,51.56170261726484,832533.3976195304,231.2592771165362,90.0,2009-01-11 08:00:00,8.0,100.0,3.1,0.0,0.0,5.0
 01/11  09:00:00,13665.911308336235,0.09832,60.0,2235392.4147509327,620.9423374308146,120.0,2009-01-11 09:00:00,8.0,100.0,2.6,0.0,8.0,9.0
 01/11  10:00:00,13836.828421166792,0.09832,60.0,2077302.9448580823,577.0285957939118,120.0,2009-01-11 10:00:00,8.0,100.0,2.1,0.0,18.0,9.0
 01/11  11:00:00,13916.379092020508,0.09832,60.0,1934109.6324641604,537.252675684489,120.0,2009-01-11 11:00:00,8.0,100.0,2.1,2.0,33.0,3.0
 01/11  12:00:00,13922.287410958785,0.09832,60.0,1755283.5856216615,487.5787737837948,120.0,2009-01-11 12:00:00,9.0,93.0,2.1,18.0,54.0,5.0
 01/11  13:00:00,13822.496816871006,0.09832,60.0,1374293.646119557,381.7482350332104,120.0,2009-01-11 13:00:00,9.0,81.0,3.1,24.0,61.0,3.0
 01/11  14:00:00,13586.910024038469,0.09832,60.0,1087251.125521869,302.0142015338524,120.0,2009-01-11 14:00:00,8.0,87.0,2.6,13.0,54.0,9.0
 01/11  15:00:00,13333.721120842907,0.09832,60.0,1151391.3091292938,319.8309192025816,120.0,2009-01-11 15:00:00,7.0,87.0,3.1,7.0,34.0,9.0
 01/11  16:00:00,13193.106493749838,0.09832,60.0,1389842.29552182,386.0673043116167,120.0,2009-01-11 16:00:00,7.0,81.0,4.1,0.0,10.0,8.0
 01/11  17:00:00,13223.19606430585,0.09832,60.0,1816837.1599483537,504.6769888745427,120.0,2009-01-11 17:00:00,6.8,81.0,3.1,0.0,0.0,8.0
 01/11  18:00:00,0.0,0.0,27.63294765676629,0.0,0.0,0.0,2009-01-11 18:00:00,4.0,87.0,2.1,0.0,0.0,1.0
 01/11  19:00:00,0.0,0.0,27.63294765676629,0.0,0.0,0.0,2009-01-11 19:00:00,4.0,87.0,2.1,0.0,0.0,0.0
 01/11  20:00:00,0.0,0.0,27.63294765676629,0.0,0.0,0.0,2009-01-11 20:00:00,3.0,87.0,2.6,0.0,0.0,0.0
 01/11  21:00:00,0.0,0.0,27.63294765676629,0.0,0.0,0.0,2009-01-11 21:00:00,2.0,93.0,3.6,0.0,0.0,10.0
 01/11  22:00:00,0.0,0.0,27.63294765676629,0.0,0.0,0.0,2009-01-11 22:00:00,0.6,93.0,2.1,0.0,0.0,10.0
 01/11  23:00:00,12319.934308459166,0.0901266666666666,57.30274563806386,2154557.8101021145,598.4882805839208,110.0,2009-01-11 23:00:00,0.7,100.0,3.1,0.0,0.0,0.0
 01/11  24:00:00,4499.86626857966,0.0327733333333333,37.92020135823777,115413.27317645196,32.059242549014435,40.0,2009-01-12 00:00:00,0.7,100.0,3.6,0.0,0.0,0.0
 01/12  01:00:00,13311.8918977593,0.09832,60.0,1093406.989132829,303.7241636480081,120.0,2009-01-12 01:00:00,0.3,100.0,3.6,0.0,0.0,0.0
 01/12  02:00:00,13265.81207713999,0.09832,60.0,1470754.8152436446,408.54300423434574,120.0,2009-01-12 02:00:00,0.3,100.0,3.6,0.0,0.0,0.0
 01/12  03:00:00,13385.466593493777,0.09832,60.0,1723669.662330316,478.79712842508775,120.0,2009-01-12 03:00:00,0.3,100.0,2.1,0.0,0.0,0.0
 01/12  04:00:00,13581.333613671572,0.09832,60.0,1881001.0987989528,522.5003052219313,120.0,2009-01-12 04:00:00,0.5,100.0,2.6,0.0,0.0,10.0
 01/12  05:00:00,13802.435396115206,0.09832,60.0,1977279.1551513504,549.2442097642639,120.0,2009-01-12 05:00:00,0.4,93.0,3.1,0.0,0.0,10.0
 01/12  06:00:00,14017.151821709616,0.09832,60.0,2055920.538655964,571.0890385155454,120.0,2009-01-12 06:00:00,0.6,93.0,3.6,0.0,0.0,10.0
 01/12  07:00:00,13809.103969378615,0.09832,60.0,276826.5120026124,76.89625333405898,120.0,2009-01-12 07:00:00,1.0,93.0,3.1,0.0,0.0,10.0
 01/12  08:00:00,11103.988593037153,0.0936380952380952,58.70462227035455,3538154.6144700204,982.8207262416722,114.28571428571428,2009-01-12 08:00:00,1.0,93.0,2.6,0.0,0.0,10.0
 01/12  09:00:00,13046.435077707722,0.09832,60.0,4440073.702548604,1233.3538062635012,120.0,2009-01-12 09:00:00,1.0,93.0,3.1,4.0,24.0,10.0
 01/12  10:00:00,14144.909354073863,0.09832,60.0,3902235.8009575526,1083.9543891548758,120.0,2009-01-12 10:00:00,2.3,87.0,4.1,47.0,60.0,9.0
 01/12  11:00:00,14634.421857320334,0.09832,60.0,2958121.707096783,821.7004741935507,120.0,2009-01-12 11:00:00,3.8,87.0,5.7,80.0,87.0,5.0
 01/12  12:00:00,14671.13027478275,0.09832,60.0,1933458.126660043,537.0717018500119,120.0,2009-01-12 12:00:00,5.5,81.0,5.7,47.0,101.0,1.0
 01/12  13:00:00,14466.742776510637,0.09832,60.0,1383353.1332295244,384.2647592304234,120.0,2009-01-12 13:00:00,7.0,81.0,5.7,40.0,101.0,5.0
 01/12  14:00:00,14125.482838859874,0.09832,60.0,909390.4364222316,252.60845456173104,120.0,2009-01-12 14:00:00,8.0,81.0,6.7,47.0,82.0,8.0
 01/12  15:00:00,13662.50687683971,0.09832,60.0,583472.9883652086,162.07583010144683,120.0,2009-01-12 15:00:00,8.0,81.0,4.1,27.0,46.0,8.0
 01/12  16:00:00,13166.937356598612,0.09832,60.0,611657.9873110255,169.90499647528486,120.0,2009-01-12 16:00:00,6.0,87.0,3.6,0.0,12.0,9.0
 01/12  17:00:00,12912.468022943613,0.09832,60.0,1460465.0366252873,405.684732395913,120.0,2009-01-12 17:00:00,5.0,93.0,4.1,0.0,0.0,10.0
 01/12  18:00:00,0.0,0.0,28.469648768348744,0.0,0.0,0.0,2009-01-12 18:00:00,5.0,87.0,4.6,0.0,0.0,9.0
 01/12  19:00:00,0.0,0.0,28.469648768348744,0.0,0.0,0.0,2009-01-12 19:00:00,4.0,93.0,3.1,0.0,0.0,10.0
 01/12  20:00:00,0.0,0.0,28.469648768348744,0.0,0.0,0.0,2009-01-12 20:00:00,3.0,93.0,3.6,0.0,0.0,10.0
 01/12  21:00:00,0.0,0.0,28.469648768348744,0.0,0.0,0.0,2009-01-12 21:00:00,4.0,93.0,4.6,0.0,0.0,7.0
 01/12  22:00:00,0.0,0.0,28.469648768348744,0.0,0.0,0.0,2009-01-12 22:00:00,4.0,93.0,4.1,0.0,0.0,3.0
 01/12  23:00:00,11989.024229153589,0.0901266666666666,57.37247073069573,1904628.273048509,529.0634091801413,110.0,2009-01-12 23:00:00,4.0,93.0,4.6,0.0,0.0,5.0
 01/12  24:00:00,0.0,0.0,27.81467144356241,0.0,0.0,0.0,2009-01-13 00:00:00,3.0,93.0,3.1,0.0,0.0,3.0
 01/13  01:00:00,10915.000969082736,0.0819333333333333,54.63577857392707,696619.2203070569,193.50533897418248,100.0,2009-01-13 01:00:00,2.4,93.0,3.1,0.0,0.0,10.0
 01/13  02:00:00,12939.887836305856,0.09832,60.0,1187993.0610083323,329.9980725023145,120.0,2009-01-13 02:00:00,2.0,93.0,3.1,0.0,0.0,10.0
 01/13  03:00:00,12965.240944705756,0.09832,60.0,1476183.1128391917,410.0508646775533,120.0,2009-01-13 03:00:00,2.0,100.0,4.6,0.0,0.0,10.0
 01/13  04:00:00,13114.436610858207,0.09832,60.0,1658596.594931411,460.72127636983646,120.0,2009-01-13 04:00:00,0.9,100.0,3.1,0.0,0.0,10.0
 01/13  05:00:00,13330.295312118717,0.09832,60.0,1867434.348999675,518.7317636110207,120.0,2009-01-13 05:00:00,0.6,100.0,2.1,0.0,0.0,10.0
 01/13  06:00:00,13616.440445156288,0.09832,60.0,2057295.181667175,571.4708837964375,120.0,2009-01-13 06:00:00,0.1,100.0,2.6,0.0,0.0,10.0
 01/13  07:00:00,13482.885770819552,0.09832,60.0,399897.4461426362,111.08262392851005,120.0,2009-01-13 07:00:00,2.0,93.0,2.6,0.0,0.0,10.0
 01/13  08:00:00,10992.71491219121,0.0936380952380952,58.72776565819485,3678001.772934437,1021.667159148455,114.28571428571428,2009-01-13 08:00:00,0.1,93.0,2.8,0.0,0.0,10.0
 01/13  09:00:00,13025.380852588334,0.09832,60.0,4636071.94265385,1287.7977618482917,120.0,2009-01-13 09:00:00,0.2,93.0,3.1,11.0,27.0,10.0
 01/13  10:00:00,14215.477086079783,0.09832,60.0,4166661.4549843976,1157.4059597178884,120.0,2009-01-13 10:00:00,1.4,93.0,2.6,20.0,64.0,10.0
 01/13  11:00:00,14772.3774786109,0.09832,60.0,3346245.8225378287,929.51272848273,120.0,2009-01-13 11:00:00,2.8,87.0,4.1,69.0,91.0,9.0
 01/13  12:00:00,14891.804884639563,0.09832,60.0,2289800.110512114,636.055586253365,120.0,2009-01-13 12:00:00,4.3,81.0,3.6,100.0,102.0,8.0
 01/13  13:00:00,14683.41664074466,0.09832,60.0,1274498.6081889034,354.0273911635843,120.0,2009-01-13 13:00:00,5.5,76.0,3.6,100.0,99.0,7.0
 01/13  14:00:00,14236.44585110234,0.09832,60.0,605342.2986373302,168.1506385103695,120.0,2009-01-13 14:00:00,6.1,76.0,3.6,125.0,82.0,7.0
 01/13  15:00:00,13618.75523566907,0.09832,60.0,182720.04208132013,50.755567244811154,120.0,2009-01-13 15:00:00,7.0,76.0,3.6,92.0,47.0,7.0
 01/13  16:00:00,12946.311703563484,0.09832,60.0,281532.05685523595,78.20334912645444,120.0,2009-01-13 16:00:00,5.0,87.0,3.6,0.0,13.0,9.0
 01/13  17:00:00,12625.49171671136,0.09832,60.0,1413159.301437546,392.5442503993184,120.0,2009-01-13 17:00:00,4.0,93.0,3.6,0.0,0.0,10.0
 01/13  18:00:00,0.0,0.0,29.12935838348953,0.0,0.0,0.0,2009-01-13 18:00:00,3.0,93.0,3.1,0.0,0.0,10.0
 01/13  19:00:00,0.0,0.0,29.12935838348953,0.0,0.0,0.0,2009-01-13 19:00:00,3.0,93.0,3.6,0.0,0.0,10.0
 01/13  20:00:00,0.0,0.0,29.12935838348953,0.0,0.0,0.0,2009-01-13 20:00:00,3.1,93.0,4.1,0.0,0.0,10.0
 01/13  21:00:00,0.0,0.0,29.12935838348953,0.0,0.0,0.0,2009-01-13 21:00:00,3.0,93.0,3.6,0.0,0.0,10.0
 01/13  22:00:00,0.0,0.0,29.12935838348953,0.0,0.0,0.0,2009-01-13 22:00:00,2.0,100.0,3.6,0.0,0.0,0.0
 01/13  23:00:00,11903.653696847883,0.0901266666666666,57.427446531957465,2419742.9821378235,672.1508283716176,110.0,2009-01-13 23:00:00,1.8,100.0,4.1,0.0,0.0,0.0
 01/13  24:00:00,4378.35009952319,0.0327733333333333,38.51302926543124,118653.22716990816,32.95922976941893,40.0,2009-01-14 00:00:00,1.5,100.0,4.1,0.0,0.0,0.0
 01/14  01:00:00,12986.983442378652,0.09832,60.0,1155448.649889923,320.9579583027564,120.0,2009-01-14 01:00:00,1.0,100.0,4.1,0.0,0.0,0.0
 01/14  02:00:00,13024.996145424366,0.09832,60.0,1552797.04889719,431.3325135825528,120.0,2009-01-14 02:00:00,1.0,100.0,0.5,0.0,0.0,0.0
 01/14  03:00:00,13221.160066349052,0.09832,60.0,1792845.2298729853,498.0125638536071,120.0,2009-01-14 03:00:00,0.2,100.0,3.1,0.0,0.0,10.0
 01/14  04:00:00,13495.090988013537,0.09832,60.0,2038322.5146071936,566.2006985019983,120.0,2009-01-14 04:00:00,-1.0,100.0,0.5,0.0,0.0,10.0
 01/14  05:00:00,13853.243828037774,0.09832,60.0,2356985.2533758096,654.7181259377247,120.0,2009-01-14 05:00:00,-1.0,100.0,2.1,0.0,0.0,5.0
 01/14  06:00:00,14253.01833025404,0.09832,60.0,2563121.231991625,711.9781199976736,120.0,2009-01-14 06:00:00,-1.0,100.0,2.1,0.0,0.0,0.0
 01/14  07:00:00,14246.457490038829,0.09832,60.0,844888.0373350775,234.691121481966,120.0,2009-01-14 07:00:00,-1.0,100.0,2.6,0.0,0.0,0.0
 01/14  08:00:00,11676.28323268738,0.0936380952380952,58.657918914283385,4337324.521141671,1204.8123669837976,114.28571428571428,2009-01-14 08:00:00,-2.0,100.0,2.6,0.0,0.0,0.0
 01/14  09:00:00,13742.17337979734,0.09832,60.0,5188449.81524797,1441.236059791103,120.0,2009-01-14 09:00:00,-1.0,100.0,1.0,108.0,25.0,0.0
 01/14  10:00:00,14664.949886732822,0.09832,60.0,3625405.10254229,1007.0569729284138,120.0,2009-01-14 10:00:00,1.9,100.0,0.0,258.0,54.0,10.0
 01/14  11:00:00,14713.6338110016,0.09832,60.0,1319199.1236323232,366.4442010089786,120.0,2009-01-14 11:00:00,2.9,100.0,3.1,311.0,74.0,10.0
 01/14  12:00:00,4788.9932229987535,0.0327733333333333,36.89040309713104,34988.853380493296,9.719125939025911,40.0,2009-01-14 12:00:00,3.7,100.0,2.6,347.0,84.0,10.0
 01/14  13:00:00,0.0,0.0,25.33560464569655,0.0,0.0,0.0,2009-01-14 13:00:00,5.1,100.0,1.0,357.0,83.0,10.0
 01/14  14:00:00,0.0,0.0,25.33560464569655,0.0,0.0,0.0,2009-01-14 14:00:00,5.4,100.0,0.5,340.0,69.0,10.0
 01/14  15:00:00,0.0,0.0,25.33560464569655,0.0,0.0,0.0,2009-01-14 15:00:00,5.4,100.0,0.0,288.0,42.0,10.0
 01/14  16:00:00,0.0,0.0,25.33560464569655,0.0,0.0,0.0,2009-01-14 16:00:00,3.7,100.0,0.0,0.0,13.0,0.0
 01/14  17:00:00,4717.5220532521935,0.0327733333333333,36.89040309713104,249926.9561999869,69.42415449999635,40.0,2009-01-14 17:00:00,1.3,100.0,0.0,0.0,0.0,10.0
 01/14  18:00:00,0.0,0.0,25.717614497043115,0.0,0.0,0.0,2009-01-14 18:00:00,1.1,100.0,0.0,0.0,0.0,10.0
 01/14  19:00:00,0.0,0.0,25.717614497043115,0.0,0.0,0.0,2009-01-14 19:00:00,0.9,100.0,0.0,0.0,0.0,10.0
 01/14  20:00:00,0.0,0.0,25.717614497043115,0.0,0.0,0.0,2009-01-14 20:00:00,0.3,100.0,0.0,0.0,0.0,9.0
 01/14  21:00:00,0.0,0.0,25.717614497043115,0.0,0.0,0.0,2009-01-14 21:00:00,-3.0,100.0,1.5,0.0,0.0,9.0
 01/14  22:00:00,0.0,0.0,25.717614497043115,0.0,0.0,0.0,2009-01-14 22:00:00,-3.0,100.0,0.0,0.0,0.0,9.0
 01/14  23:00:00,14342.2451495778,0.09832,60.0,3438827.930279896,955.2299806333044,120.0,2009-01-14 23:00:00,-3.0,100.0,0.0,0.0,0.0,10.0
 01/14  24:00:00,8461.727798813577,0.0573533333333333,45.20639907957212,664649.4616517193,184.62485045881093,70.00000000000001,2009-01-15 00:00:00,-3.0,100.0,0.0,0.0,0.0,10.0
 01/15  01:00:00,14448.918899365051,0.09832,60.0,1961005.1520101004,544.7236533361391,120.0,2009-01-15 01:00:00,-3.0,100.0,0.5,0.0,0.0,5.0
 01/15  02:00:00,14580.599668448884,0.09832,60.0,2241729.7036579256,622.702695460535,120.0,2009-01-15 02:00:00,-3.0,100.0,0.5,0.0,0.0,9.0
 01/15  03:00:00,14757.447513308243,0.09832,60.0,2382752.593799252,661.875720499792,120.0,2009-01-15 03:00:00,-4.0,100.0,0.0,0.0,0.0,9.0
 01/15  04:00:00,14945.512986213858,0.09832,60.0,2564473.8540442144,712.3538483456151,120.0,2009-01-15 04:00:00,-4.0,100.0,0.5,0.0,0.0,10.0
